Id	Date	DeliveryDate	Quantity	NetAmount	Currency	Supplier
16555988	2012-03-09	2012-06-14	10	1886.8	CNY	Drecom
16555988	2012-05-17	2012-08-24	10	1886.8	CNY	Drecom
16555988	2012-09-03	2012-11-16	6	1132.08	CNY	Drecom
16555988	2012-10-18	2013-01-08	10	1886.8	CNY	Drecom
16555988	2012-11-15	2013-02-04	10	1886.8	CNY	Drecom
16555988	2012-11-16	2013-04-15	6	1132.08	CNY	Drecom
16555988	2012-11-21	2013-02-26	20	3773.6	CNY	Drecom
16555988	2012-12-27	2013-04-18	16	3018.88	CNY	Drecom
16555988	2013-03-14	2013-06-27	20	3773.6	CNY	Drecom
16555988	2013-11-27	2014-03-28	14	2641.52	CNY	Drecom
16555988	2014-04-09	2014-07-18	10	1886.8	CNY	Drecom
16555988	2014-07-30	2014-11-06	10	1886.8	CNY	Drecom
16555988	2014-11-12	2015-02-19	10	1886.8	CNY	Drecom
16555988	2015-01-21	2015-05-20	10	1886.8	CNY	Drecom
16559179	2013-06-11	2013-09-10	50	1674.5	CNY	Logipro
16559179	2013-09-04	2013-12-13	159	5324.91	CNY	Logipro
16559179	2013-09-13	2013-12-18	60	2009.4	CNY	Logipro
16559179	2013-11-01	2014-02-03	239	8004.11	CNY	Logipro
16559179	2013-11-05	2014-02-21	281	9410.69	CNY	Logipro
16559179	2013-11-27	2014-02-27	119	3985.31	CNY	Logipro
16559179	2013-12-19	2014-04-28	40	1339.6	CNY	Logipro
16559179	2014-01-22	2014-06-18	120	4018.8	CNY	Logipro
16559179	2014-03-19	2014-03-25	50	1674.5	CNY	Logipro
16559179	2014-03-26	2014-07-22	75	2511.75	CNY	Logipro
16564116	2012-11-16	2013-02-12	40	701.2	CNY	Drecom
16566395	2012-07-19	2012-11-12	52	1240.2	CNY	SuperSupply
16566395	2013-02-05	2013-06-13	100	2385	CNY	SuperSupply
16570341	2014-10-22	2015-01-26	64	1490.56	CNY	Drecom
16570341	2014-11-05	2015-01-27	36	838.4401	CNY	Drecom
16570341	2015-01-22	2015-06-11	100	2329	CNY	Drecom
16570341	2015-02-03	2015-02-16	10	232.9	CNY	Drecom
16570341	2015-02-05	2015-06-12	100	2329	CNY	Drecom
16579736	2013-03-01	2013-05-24	10	291.5	GBP	Office First
16579736	2013-03-01	2013-05-28	46	1340.9	GBP	Office First
16579736	2013-05-21	2013-09-03	25	728.75	GBP	Office First
16579736	2013-09-18	2014-01-06	10	291.5	GBP	Office First
16579736	2013-09-18	2014-01-03	20	583	GBP	Office First
16579736	2013-09-25	2014-01-09	18	524.7	GBP	Office First
16579736	2013-10-09	2014-01-24	10	291.5	GBP	Office First
16579736	2013-10-23	2014-01-23	20	583	GBP	Office First
16579736	2013-11-07	2014-03-04	20	583	GBP	Office First
16579736	2013-12-13	2014-04-28	15	437.25	GBP	Office First
16579736	2014-01-15	2014-06-05	20	583	GBP	Office First
16579736	2014-01-21	2014-07-17	15	437.25	GBP	Office First
16579736	2014-02-12	2014-07-10	20	583	GBP	Office First
16579736	2014-03-19	2014-07-31	20	583	GBP	Office First
16579736	2014-03-26	2014-08-04	20	583	GBP	Office First
16579736	2014-07-02	2014-10-08	10	291.5	GBP	Office First
16579736	2014-08-20	2014-12-02	18	524.7	GBP	Office First
16579736	2014-09-03	2014-12-23	20	583	GBP	Office First
16579736	2014-09-10	2014-12-23	16	466.4	GBP	Office First
16579736	2014-09-10	2014-12-29	8	233.2	GBP	Office First
16579736	2014-10-08	2014-12-31	10	291.5	GBP	Office First
16579736	2014-10-08	2015-01-16	10	291.5	GBP	Office First
16579736	2014-10-08	2015-01-12	20	583	GBP	Office First
16579736	2014-10-22	2015-02-02	20	583	GBP	Office First
16579736	2014-10-29	2015-02-05	1	29.15	GBP	Office First
16579736	2014-10-29	2015-02-17	20	583	GBP	Office First
16579736	2014-11-05	2015-03-11	30	874.5	GBP	Office First
16579736	2014-11-05	2015-03-13	10	291.5	GBP	Office First
16579736	2014-11-19	2015-05-08	16	466.4	GBP	Office First
16582537	2012-03-22	2012-07-30	30	14554.5	CNY	SuperSupply
16582537	2012-05-10	2012-09-10	25	12128.75	CNY	SuperSupply
16582537	2012-05-14	2012-09-10	25	12128.75	CNY	SuperSupply
16582537	2012-05-24	2012-05-24	10	4851.5	CNY	SuperSupply
16582537	2012-11-05	2013-02-19	10	4851.5	CNY	SuperSupply
16582537	2012-11-27	2013-04-08	50	24257.5	CNY	SuperSupply
16582537	2013-03-06	2013-06-10	20	9703	CNY	SuperSupply
16582537	2013-08-13	2013-11-14	36	17465.4	CNY	SuperSupply
16582537	2013-10-16	2014-01-24	20	9703	CNY	SuperSupply
16582537	2013-10-25	2014-02-06	25	12128.75	CNY	SuperSupply
16582537	2013-11-20	2014-02-25	20	9703	CNY	SuperSupply
16582537	2013-12-11	2014-04-28	20	9703	CNY	SuperSupply
16582537	2014-02-19	2014-06-11	20	9703	CNY	SuperSupply
16582537	2014-03-26	2014-07-11	24	11643.6	CNY	SuperSupply
16582537	2014-04-23	2014-07-22	10	4851.5	CNY	SuperSupply
16582537	2014-04-23	2014-07-22	10	4851.5	CNY	SuperSupply
16582537	2014-08-15	2014-09-05	21	10188.15	CNY	SuperSupply
16582537	2014-10-15	2015-01-16	22	10673.3	CNY	SuperSupply
16582537	2014-10-29	2015-01-28	80	38812	CNY	SuperSupply
16583331	2014-01-15	2014-06-11	90	37995.3	CNY	Drecom
16595312	2014-08-13	2014-12-15	5	1134.65	CNY	Drecom
16595312	2014-10-15	2015-02-02	2	453.86	CNY	Drecom
16595312	2014-10-29	2015-02-27	2	453.86	CNY	Drecom
16595312	2014-11-05	2015-03-04	2	453.86	CNY	Drecom
16596803	2014-07-23	2014-10-07	13	2175.29	CNY	Logipro
16596803	2014-10-22	2014-11-26	40	6693.2	CNY	Logipro
16607123	2012-02-28	2012-09-14	50	1490	CNY	Drecom
16607123	2013-03-14	2013-06-18	100	2980	CNY	Drecom
16610094	2012-07-19	2012-11-12	100	19991	PLN	RRD
16612313	2013-05-10	2013-08-14	10	1742.8	CNY	FHL
16612313	2013-09-04	2013-11-21	15	2614.2	CNY	FHL
16612313	2013-10-23	2014-02-26	14	2439.92	CNY	FHL
16612313	2013-10-29	2014-02-27	12	2091.36	CNY	FHL
16612313	2013-11-20	2014-04-16	8	1394.24	CNY	FHL
16612313	2014-04-02	2014-07-31	4	697.12	CNY	FHL
16612313	2014-04-09	2014-07-31	2	348.56	CNY	FHL
16612313	2014-04-16	2014-08-26	15	2614.2	CNY	FHL
16612313	2014-04-30	2014-09-08	6	1045.68	CNY	FHL
16612313	2014-06-04	2014-10-09	4	697.12	CNY	FHL
16612313	2014-06-18	2014-10-06	4	697.12	CNY	FHL
16612313	2014-09-03	2014-12-09	8	1394.24	CNY	FHL
16612313	2014-09-10	2014-12-22	2	348.56	CNY	FHL
16612313	2014-09-17	2015-01-02	5	871.4	CNY	FHL
16612313	2014-09-24	2015-01-10	1	174.28	CNY	FHL
16612313	2014-09-24	2015-01-09	1	174.28	CNY	FHL
16612313	2014-10-01	2015-01-21	5	871.4	CNY	FHL
16612313	2014-10-15	2015-02-02	4	697.12	CNY	FHL
16612313	2014-10-22	2015-02-18	3	522.84	CNY	FHL
16612313	2014-10-29	2015-02-27	5	871.4	CNY	FHL
16612313	2014-11-05	2015-04-11	9	1568.52	CNY	FHL
16612313	2014-11-12	2015-03-19	4	697.12	CNY	FHL
16612313	2014-11-19	2015-04-18	8	1394.24	CNY	FHL
16612313	2014-11-26	2015-05-02	2	348.56	CNY	FHL
16612313	2015-01-15	2015-05-16	14	2439.92	CNY	FHL
16612313	2015-01-15	2015-05-16	2	348.56	CNY	FHL
16612313	2015-01-21	2015-05-23	2	348.56	CNY	FHL
16612313	2015-01-28	2015-05-23	2	348.56	CNY	FHL
16612313	2015-02-16	2015-06-06	4	697.12	CNY	FHL
16615933	2013-05-22	2013-09-20	20	1476.2	CNY	Logipro
16615933	2013-09-11	2014-01-03	18	1328.58	CNY	Logipro
16615933	2013-11-22	2014-04-01	20	1476.2	CNY	Logipro
16615933	2014-01-15	2014-05-28	20	1476.2	CNY	Logipro
16615933	2014-06-25	2014-09-30	14	1033.34	CNY	Logipro
16615933	2014-08-13	2014-11-19	10	738.1	CNY	Logipro
16615933	2014-09-17	2015-01-05	8	590.48	CNY	Logipro
16615933	2014-10-29	2015-02-19	10	738.1	CNY	Logipro
16615933	2014-11-12	2015-02-24	26	1919.06	CNY	Logipro
16615933	2014-11-26	2015-05-01	8	590.48	CNY	Logipro
16615933	2015-02-05	2015-06-08	12	885.72	CNY	Logipro
16616486	2012-09-03	2012-11-16	30	888.3	CNY	Drecom
16616486	2012-11-21	2013-03-14	11	325.71	CNY	Drecom
16616486	2012-11-21	2013-03-19	29	858.69	CNY	Drecom
16616486	2012-12-07	2013-04-18	24	710.64	CNY	Drecom
16616486	2012-12-07	2013-04-18	36	1065.96	CNY	Drecom
16616486	2013-07-18	2013-10-18	10	296.1	CNY	Drecom
16616486	2013-07-24	2013-10-28	12	355.32	CNY	Drecom
16616486	2013-10-16	2014-01-20	14	414.54	CNY	Drecom
16616486	2013-10-23	2014-01-31	12	355.32	CNY	Drecom
16616486	2013-10-29	2014-02-10	10	296.1	CNY	Drecom
16616486	2013-11-20	2014-03-04	16	473.76	CNY	Drecom
16616486	2013-11-27	2014-03-28	10	296.1	CNY	Drecom
16616486	2014-01-15	2014-05-23	10	296.1	CNY	Drecom
16616486	2014-04-09	2014-07-18	10	296.1	CNY	Drecom
16616486	2014-04-23	2014-07-25	10	296.1	CNY	Drecom
16616486	2014-06-25	2014-10-03	10	296.1	CNY	Drecom
16616486	2014-07-30	2014-11-06	10	296.1	CNY	Drecom
16616486	2014-09-03	2014-12-10	10	296.1	CNY	Drecom
16616486	2014-10-22	2015-01-23	10	296.1	CNY	Drecom
16616486	2014-11-26	2015-04-15	10	296.1	CNY	Drecom
16616486	2014-12-03	2015-03-11	10	296.1	CNY	Drecom
16616486	2015-01-15	2015-05-16	10	296.1	CNY	Drecom
16616835	2013-06-03	2013-08-05	4	1806.12	CNY	Drecom
16616835	2013-09-25	2013-10-28	1	451.53	CNY	Drecom
16616835	2013-10-23	2013-11-21	1	451.53	CNY	Drecom
16616835	2013-11-06	2014-01-10	2	903.06	CNY	Drecom
16616835	2013-11-27	2014-01-31	1	451.53	CNY	Drecom
16616835	2013-12-04	2014-01-23	1	451.53	CNY	Drecom
16616835	2013-12-04	2014-01-23	1	451.53	CNY	Drecom
16616835	2014-01-29	2014-03-04	2	903.06	CNY	Drecom
16616835	2014-02-28	2014-04-15	1	451.53	CNY	Drecom
16616835	2014-07-02	2014-08-13	2	903.06	CNY	Drecom
16618047	2014-07-09	2014-10-07	20	6106.6	PLN	RRD
16618047	2014-09-03	2014-12-10	30	9159.899	PLN	RRD
16618047	2014-09-10	2014-12-17	55	16793.15	PLN	RRD
16618047	2014-10-09	2015-01-14	10	3053.3	PLN	RRD
16618047	2014-11-05	2015-02-06	20	6106.6	PLN	RRD
16618047	2014-11-12	2015-02-22	10	3053.3	PLN	RRD
16618047	2014-11-19	2015-02-27	25	7633.25	PLN	RRD
16618047	2014-11-26	2015-04-15	10	3053.3	PLN	RRD
16618047	2015-01-08	2015-04-23	10	3053.3	PLN	RRD
16618047	2015-02-06	2015-05-30	30	9159.899	PLN	RRD
16619294	2012-02-28	2012-09-14	95	7238.05	GBP	Office First
16619294	2013-03-14	2013-06-18	75	5714.25	GBP	Office First
16627009	2014-07-16	2014-09-09	14	851.9	CNY	Logipro
16627009	2014-10-29	2014-12-11	14	851.9	CNY	Logipro
16632607	2012-02-20	2012-05-08	10	140.9	CNY	FHL
16632607	2012-03-08	2012-06-13	4	56.36	CNY	FHL
16632607	2012-05-17	2012-08-14	6	84.54	CNY	FHL
16632607	2012-06-12	2012-08-31	12	169.08	CNY	FHL
16632607	2012-10-10	2012-12-13	4	56.36	CNY	FHL
16632607	2012-10-10	2012-12-14	4	56.36	CNY	FHL
16632607	2012-11-20	2013-02-13	5	70.45	CNY	FHL
16632607	2012-11-20	2013-02-08	5	70.45	CNY	FHL
16632607	2012-12-12	2013-03-06	2	28.18	CNY	FHL
16632607	2012-12-12	2013-03-04	2	28.18	CNY	FHL
16632607	2013-01-23	2013-04-23	6	84.54	CNY	FHL
16632607	2013-01-31	2013-02-14	6	84.54	CNY	FHL
16632607	2013-01-31	2013-02-14	6	84.54	CNY	FHL
16632607	2013-06-26	2013-09-30	7	98.63	CNY	FHL
16632607	2013-08-29	2013-11-04	5	70.45	CNY	FHL
16632607	2013-08-29	2013-11-04	5	70.45	CNY	FHL
16632607	2013-10-09	2014-01-24	2	28.18	CNY	FHL
16632607	2013-10-23	2014-02-03	2	28.18	CNY	FHL
16632607	2013-10-23	2014-02-03	2	28.18	CNY	FHL
16632607	2013-11-05	2014-04-16	4	56.36	CNY	FHL
16632607	2013-12-11	2014-04-10	8	112.72	CNY	FHL
16632607	2014-01-01	2014-04-16	7	98.63	CNY	FHL
16632607	2014-02-05	2014-05-20	7	98.63	CNY	FHL
16632607	2014-03-05	2014-06-06	2	28.18	CNY	FHL
16632607	2014-05-14	2014-09-16	6	84.54	CNY	FHL
16632607	2014-06-25	2014-10-05	10	140.9	CNY	FHL
16632607	2014-09-10	2014-12-18	2	28.18	CNY	FHL
16632607	2014-11-05	2015-02-04	4	56.36	CNY	FHL
16632607	2014-11-19	2015-02-05	2	28.18	CNY	FHL
16632607	2014-12-03	2015-03-01	8	112.72	CNY	FHL
16632607	2015-01-22	2015-05-04	7	98.63	CNY	FHL
16632607	2015-02-11	2015-05-27	4	56.36	CNY	FHL
16635838	2014-01-15	2014-02-11	1	102.85	CNY	Drecom
16635838	2015-02-04	2015-03-23	2	205.7	CNY	Drecom
16645340	2014-07-23	2014-11-30	2	105.66	GBP	Office First
16645340	2014-07-23	2014-11-18	3	158.49	GBP	Office First
16645340	2015-02-18	2015-02-24	7	369.81	GBP	Office First
16648952	2013-09-12	2013-12-06	20	472	CNY	Drecom
16648952	2013-09-12	2014-01-08	28	660.8	CNY	Drecom
16649465	2013-11-06	2014-01-08	1	32.87	CNY	Drecom
16649465	2014-01-15	2014-02-14	1	32.87	CNY	Drecom
16655117	2014-01-28	2014-02-25	1	109.49	CNY	Drecom
16655117	2014-01-30	2014-03-20	2	218.98	CNY	Drecom
16655117	2014-02-28	2014-04-15	1	109.49	CNY	Drecom
16655117	2014-03-03	2014-03-03	1	109.49	CNY	Drecom
16655117	2014-03-05	2014-04-23	1	109.49	CNY	Drecom
16655117	2015-01-21	2015-03-09	1	109.49	CNY	Drecom
16655117	2015-02-11	2015-04-06	1	109.49	CNY	Drecom
16667283	2012-04-19	2012-07-25	10	906.4	CNY	Drecom
16667283	2012-04-19	2012-07-25	1	90.64	CNY	Drecom
16667283	2012-06-12	2012-09-18	43	3897.52	CNY	Drecom
16667283	2012-08-28	2012-11-21	6	543.84	CNY	Drecom
16667283	2012-10-23	2013-01-22	36	3263.04	CNY	Drecom
16667283	2012-12-12	2013-03-20	40	3625.6	CNY	Drecom
16667283	2013-03-14	2013-06-28	14	1268.96	CNY	Drecom
16667283	2013-05-08	2013-08-12	30	2719.2	CNY	Drecom
16667283	2013-09-25	2014-01-02	28	2537.92	CNY	Drecom
16667283	2013-10-29	2014-01-22	16	1450.24	CNY	Drecom
16669513	2014-05-28	2014-08-19	10	1607.6	CNY	Drecom
16669513	2014-09-03	2014-12-11	12	1929.12	CNY	Drecom
16669513	2014-11-26	2015-04-15	10	1607.6	CNY	Drecom
16672018	2014-07-23	2014-10-28	5	49.3	PLN	RRD
16672018	2015-02-18	2015-02-24	15	147.9	PLN	RRD
16679540	2014-11-05	2015-03-02	76	24230.32	CNY	FHL
16688388	2014-09-24	2015-02-06	4	3730.44	CNY	Logipro
16698488	2013-08-20	2013-12-10	50	835.4999	CNY	FHL
16698488	2014-02-26	2014-06-18	90	1503.9	CNY	FHL
16704002	2014-07-23	2014-09-03	4	179.8	GBP	Office First
16704002	2014-09-17	2014-10-21	5	224.75	GBP	Office First
16704002	2014-10-08	2014-10-10	4	179.8	GBP	Office First
16704002	2014-10-08	2014-11-27	4	179.8	GBP	Office First
16704002	2014-10-15	2014-11-28	6	269.7	GBP	Office First
16704002	2015-01-15	2015-02-26	1	44.95	GBP	Office First
16704002	2015-01-15	2015-03-02	5	224.75	GBP	Office First
16704002	2015-02-05	2015-03-13	5	224.75	GBP	Office First
16704002	2015-02-05	2015-03-20	1	44.95	GBP	Office First
16707835	2013-04-23	2013-06-17	12	561.84	CNY	Logipro
16707835	2013-06-03	2013-07-29	12	561.84	CNY	Logipro
16707835	2013-10-16	2013-11-28	12	561.84	CNY	Logipro
16707835	2013-10-23	2013-12-06	12	561.84	CNY	Logipro
16707835	2013-11-18	2014-01-22	12	561.84	CNY	Logipro
16707835	2013-12-04	2014-01-23	12	561.84	CNY	Logipro
16707835	2013-12-18	2014-02-11	11	515.02	CNY	Logipro
16707835	2013-12-18	2014-02-11	1	46.82	CNY	Logipro
16707835	2014-01-08	2014-03-04	60	2809.2	CNY	Logipro
16707835	2014-01-15	2014-02-28	24	1123.68	CNY	Logipro
16707835	2014-01-29	2014-03-26	12	561.84	CNY	Logipro
16707835	2014-01-30	2014-03-11	12	561.84	CNY	Logipro
16707835	2014-02-12	2014-04-02	24	1123.68	CNY	Logipro
16709011	2013-01-31	2013-03-11	8	1108.24	CNY	Drecom
16709011	2013-04-19	2013-07-23	12	1662.36	CNY	Drecom
16709011	2013-08-27	2013-12-03	12	1662.36	CNY	Drecom
16709011	2013-10-17	2014-01-20	5	692.65	CNY	Drecom
16709011	2013-11-06	2014-02-05	10	1385.3	CNY	Drecom
16711516	2012-07-03	2012-11-05	6	141.6	CNY	Drecom
16711687	2012-03-16	2012-06-28	25	191.5	GBP	Office First
16711687	2012-06-13	2012-09-04	50	383	GBP	Office First
16711687	2012-11-29	2013-03-18	85	651.1	GBP	Office First
16711687	2013-01-28	2013-03-13	60	459.6	GBP	Office First
16711687	2013-01-28	2013-03-13	4	30.64	GBP	Office First
16711687	2013-03-15	2013-06-06	75	574.5	GBP	Office First
16711687	2013-04-29	2013-07-24	40	306.4	GBP	Office First
16711687	2013-06-19	2013-09-09	80	612.8	GBP	Office First
16711687	2013-10-09	2014-01-03	85	651.1	GBP	Office First
16711687	2013-11-06	2014-02-03	40	306.4	GBP	Office First
16711687	2013-11-13	2014-02-21	35	268.1	GBP	Office First
16711687	2014-01-01	2014-05-07	64	490.24	GBP	Office First
16711687	2014-01-15	2014-05-07	40	306.4	GBP	Office First
16711687	2014-05-14	2014-08-15	34	260.44	GBP	Office First
16711687	2014-05-14	2014-08-25	15	114.9	GBP	Office First
16711687	2014-05-29	2014-06-18	10	76.6	GBP	Office First
16711687	2014-07-09	2014-10-16	30	229.8	GBP	Office First
16711687	2014-07-09	2014-09-26	30	229.8	GBP	Office First
16711687	2014-08-27	2014-11-17	30	229.8	GBP	Office First
16711687	2014-08-27	2014-12-11	15	114.9	GBP	Office First
16711687	2014-10-22	2015-02-16	50	383	GBP	Office First
16711687	2014-10-22	2015-01-29	26	199.16	GBP	Office First
16711687	2014-11-05	2015-01-29	50	383	GBP	Office First
16711687	2014-11-05	2015-02-04	20	153.2	GBP	Office First
16717179	2012-05-10	2012-06-18	12	626.52	CNY	Drecom
16717179	2012-06-01	2012-07-20	24	1253.04	CNY	Drecom
16717179	2013-01-31	2013-03-08	12	626.52	CNY	Drecom
16717179	2013-03-15	2013-04-17	12	626.52	CNY	Drecom
16717179	2013-04-23	2013-06-17	24	1253.04	CNY	Drecom
16717179	2013-11-13	2014-01-20	12	626.52	CNY	Drecom
16717179	2014-01-30	2014-03-20	12	626.52	CNY	Drecom
16717179	2014-03-05	2014-04-28	12	626.52	CNY	Drecom
16717269	2012-04-25	2012-05-30	3	34.92	CNY	Logipro
16717269	2012-06-01	2012-07-18	10	116.4	CNY	Logipro
16717269	2012-06-26	2012-07-16	3	34.92	CNY	Logipro
16717269	2012-07-19	2012-07-19	2	23.28	CNY	Logipro
16717269	2012-08-06	2012-09-18	1	11.64	CNY	Logipro
16717269	2012-08-22	2012-10-03	6	69.84	CNY	Logipro
16717269	2012-09-12	2012-10-17	3	34.92	CNY	Logipro
16717269	2012-09-19	2012-10-23	2	23.28	CNY	Logipro
16717269	2012-10-02	2012-11-12	3	34.92	CNY	Logipro
16717269	2012-10-22	2012-11-20	2	23.28	CNY	Logipro
16717269	2012-10-29	2012-11-29	1	11.64	CNY	Logipro
16717269	2012-11-05	2012-12-06	1	11.64	CNY	Logipro
16717269	2012-11-05	2012-12-10	5	58.2	CNY	Logipro
16717269	2012-11-23	2013-01-22	3	34.92	CNY	Logipro
16717269	2012-12-12	2013-01-17	2	23.28	CNY	Logipro
16717269	2012-12-20	2013-02-21	6	69.84	CNY	Logipro
16717269	2013-01-09	2013-02-18	4	46.56	CNY	Logipro
16717269	2013-01-31	2013-03-08	4	46.56	CNY	Logipro
16717269	2013-02-11	2013-03-25	10	116.4	CNY	Logipro
16717269	2013-02-26	2013-04-04	1	11.64	CNY	Logipro
16717269	2013-03-11	2013-04-22	3	34.92	CNY	Logipro
16717269	2013-04-23	2013-06-17	1	11.64	CNY	Logipro
16717269	2013-05-09	2013-07-01	1	11.64	CNY	Logipro
16717269	2013-05-22	2013-07-15	3	34.92	CNY	Logipro
16717269	2013-06-03	2013-07-29	2	23.28	CNY	Logipro
16717269	2013-06-14	2013-08-19	2	23.28	CNY	Logipro
16717269	2013-07-16	2013-09-09	1	11.64	CNY	Logipro
16717269	2013-08-28	2013-10-21	1	11.64	CNY	Logipro
16717269	2013-09-18	2013-10-30	1	11.64	CNY	Logipro
16717269	2013-10-23	2013-11-28	3	34.92	CNY	Logipro
16717269	2013-11-13	2014-01-13	1	11.64	CNY	Logipro
16717269	2013-12-04	2014-02-26	1	11.64	CNY	Logipro
16717269	2013-12-18	2014-02-04	1	11.64	CNY	Logipro
16717269	2014-01-08	2014-02-17	1	11.64	CNY	Logipro
16717269	2014-01-22	2014-03-10	1	11.64	CNY	Logipro
16717269	2014-03-18	2014-05-12	1	11.64	CNY	Logipro
16717269	2014-03-19	2014-05-12	2	23.28	CNY	Logipro
16717269	2014-05-07	2014-06-20	1	11.64	CNY	Logipro
16717269	2014-05-14	2014-06-20	1	11.64	CNY	Logipro
16717269	2014-08-13	2014-09-29	1	11.64	CNY	Logipro
16717269	2014-08-27	2014-10-13	1	11.64	CNY	Logipro
16717269	2014-09-10	2014-10-09	2	23.28	CNY	Logipro
16717269	2014-10-01	2014-11-17	1	11.64	CNY	Logipro
16717269	2014-10-08	2014-11-17	2	23.28	CNY	Logipro
16717269	2014-10-15	2014-11-24	1	11.64	CNY	Logipro
16717269	2014-11-05	2015-01-12	1	11.64	CNY	Logipro
16717269	2015-01-07	2015-02-20	1	11.64	CNY	Logipro
16717269	2015-01-16	2015-02-20	1	11.64	CNY	Logipro
16717269	2015-02-04	2015-03-23	1	11.64	CNY	Logipro
16725319	2013-11-25	2014-03-17	70	920.5	CNY	Drecom
16726527	2013-07-11	2013-12-23	16	342.08	PLN	RRD
16726527	2013-10-29	2014-03-03	35	748.3	PLN	RRD
16726527	2014-01-15	2014-05-06	12	256.56	PLN	RRD
16727222	2014-07-09	2014-09-24	2	63.48	CNY	Logipro
16727222	2014-07-23	2014-09-24	2	63.48	CNY	Logipro
16727222	2014-11-05	2015-01-14	1	31.74	CNY	Logipro
16727222	2015-01-07	2015-02-12	2	63.48	CNY	Logipro
16727222	2015-02-04	2015-03-16	1	31.74	CNY	Logipro
16728666	2014-10-08	2014-10-10	3	52.02	CNY	SuperSupply
16728666	2014-10-22	2014-12-03	2	34.68	CNY	SuperSupply
16728666	2014-11-12	2015-01-06	3	52.02	CNY	SuperSupply
16728666	2014-11-26	2015-01-16	2	34.68	CNY	SuperSupply
16728666	2015-01-15	2015-02-26	1	17.34	CNY	SuperSupply
16728666	2015-01-15	2015-03-02	5	86.7	CNY	SuperSupply
16732668	2013-04-18	2013-06-06	1	22.91	CNY	Drecom
16732668	2013-04-25	2013-06-14	1	22.91	CNY	Drecom
16732668	2013-05-08	2013-06-20	2	45.82	CNY	Drecom
16732668	2013-05-15	2013-06-27	1	22.91	CNY	Drecom
16732668	2013-05-22	2013-07-04	1	22.91	CNY	Drecom
16732668	2013-06-05	2013-07-19	1	22.91	CNY	Drecom
16732668	2013-06-27	2013-08-15	1	22.91	CNY	Drecom
16732668	2013-07-05	2013-08-22	1	22.91	CNY	Drecom
16732668	2013-07-17	2013-08-29	4	91.64	CNY	Drecom
16732668	2013-07-31	2013-09-12	1	22.91	CNY	Drecom
16732668	2013-08-21	2013-10-03	1	22.91	CNY	Drecom
16732668	2013-09-11	2013-10-11	1	22.91	CNY	Drecom
16732668	2013-09-18	2013-10-25	1	22.91	CNY	Drecom
16732668	2013-10-04	2013-10-31	1	22.91	CNY	Drecom
16732668	2013-10-24	2013-11-15	1	22.91	CNY	Drecom
16732668	2013-11-06	2013-11-22	2	45.82	CNY	Drecom
16732668	2013-11-12	2013-11-15	1	22.91	CNY	Drecom
16732668	2013-12-18	2014-01-27	1	22.91	CNY	Drecom
16732668	2014-01-08	2014-02-13	1	22.91	CNY	Drecom
16732668	2014-01-17	2014-02-13	2	45.82	CNY	Drecom
16732668	2014-01-22	2014-03-03	2	45.82	CNY	Drecom
16732668	2014-01-28	2014-03-03	2	45.82	CNY	Drecom
16732668	2014-02-05	2014-03-12	2	45.82	CNY	Drecom
16732668	2014-02-12	2014-03-13	1	22.91	CNY	Drecom
16732668	2014-02-17	2014-03-24	3	68.73	CNY	Drecom
16732668	2014-03-05	2014-04-04	1	22.91	CNY	Drecom
16732668	2014-03-12	2014-04-15	1	22.91	CNY	Drecom
16732668	2014-03-26	2014-05-02	1	22.91	CNY	Drecom
16732668	2014-05-07	2014-06-09	1	22.91	CNY	Drecom
16732668	2014-05-28	2014-06-26	1	22.91	CNY	Drecom
16732668	2014-06-04	2014-06-27	2	45.82	CNY	Drecom
16732668	2014-06-18	2014-07-11	1	22.91	CNY	Drecom
16732668	2014-07-02	2014-07-21	2	45.82	CNY	Drecom
16732668	2014-07-23	2014-08-19	1	22.91	CNY	Drecom
16732668	2014-07-30	2014-09-02	1	22.91	CNY	Drecom
16732668	2014-08-06	2014-09-09	1	22.91	CNY	Drecom
16732668	2014-08-13	2014-09-16	1	22.91	CNY	Drecom
16732668	2014-08-27	2014-09-23	1	22.91	CNY	Drecom
16732668	2014-09-03	2014-09-30	1	22.91	CNY	Drecom
16732668	2014-09-10	2014-09-30	1	22.91	CNY	Drecom
16732668	2014-09-10	2014-10-07	1	22.91	CNY	Drecom
16732668	2014-09-17	2014-10-14	1	22.91	CNY	Drecom
16732668	2014-09-24	2014-10-22	3	68.73	CNY	Drecom
16732668	2014-09-24	2014-10-21	3	68.73	CNY	Drecom
16732668	2014-10-01	2014-10-28	2	45.82	CNY	Drecom
16732668	2014-10-08	2014-10-30	1	22.91	CNY	Drecom
16732668	2014-10-15	2014-11-11	3	68.73	CNY	Drecom
16732668	2014-10-22	2014-11-18	2	45.82	CNY	Drecom
16732668	2014-11-05	2014-12-03	3	68.73	CNY	Drecom
16732668	2014-11-19	2014-12-11	1	22.91	CNY	Drecom
16732668	2014-11-26	2015-01-14	3	68.73	CNY	Drecom
16732668	2014-11-26	2015-01-12	3	68.73	CNY	Drecom
16732668	2014-12-10	2015-02-03	3	68.73	CNY	Drecom
16732668	2015-01-07	2015-02-26	5	114.55	CNY	Drecom
16732668	2015-01-07	2015-02-26	3	68.73	CNY	Drecom
16732668	2015-01-14	2015-02-26	4	91.64	CNY	Drecom
16732668	2015-01-14	2015-02-26	3	68.73	CNY	Drecom
